id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1315594043376775174,1315593027365335044,2020-10-12 13:03:57 EAT,2020-10-12,13:03:57,+0300,108178627,dharmorla,(Àpésìn),,@OgaBoxx For breaking quarantine rules ni.,en,['ogaboxx'],[],[],0,0,0,[],[],https://twitter.com/dharmorla/status/1315594043376775174,,,0,,,,,,,,"{'user_id': '177871192', 'username': 'OgaBoxx'}",,,,
1315594028256165889,1315591401820676096,2020-10-12 13:03:53 EAT,2020-10-12,13:03:53,+0300,24396163,barbara_hymus,barbara hymus,,@oliverpeterson It is all so ridiculous now. Have a friend who has been told to quarantine but they wouldn't tell him why. He is FIFO so prob related to that but I had contact with him before he was told to quarantine. Things aren't making sense.,en,['oliverpeterson'],[],[],0,0,0,[],[],https://twitter.com/barbara_hymus/status/1315594028256165889,,,0,,,,,,,,"{'user_id': '30758456', 'username': 'oliverpeterson'}",,,,
1315594011999121411,1315523096724594688,2020-10-12 13:03:49 EAT,2020-10-12,13:03:49,+0300,162519431,franley12,Beethoven was Black (Day 214 of Quarantine)🇭🇹,,"@bwchoosebetter The SYSBM ""movement"" is just like the divest movement, stupid and lame. 

No idea who that is... but if this is all true @Madbusdriver777 seek help for your obvious mental health issues.",en,"['bwchoosebetter', 'madbusdriver777']",[],[],0,0,0,[],[],https://twitter.com/franley12/status/1315594011999121411,,,0,,,,,,,,"{'user_id': '1225940967317880833', 'username': 'bwchoosebetter'}",,,,
1315594011919302656,1315550273213886466,2020-10-12 13:03:49 EAT,2020-10-12,13:03:49,+0300,159232760,rooney_81,Rooney_81,,"@earthbayman @Debb_Richards @jeff_kennett He is responsible for pathetic management of hotel quarantine, poor contact tracing and for any cases in the public since that time. Remember state run aged care had a handful of cases and no deaths, commonwealth run had thousands and over 600 deaths.",en,"['earthbayman', 'debb_richards', 'jeff_kennett']",[],[],0,0,0,[],[],https://twitter.com/rooney_81/status/1315594011919302656,,,0,,,,,,,,"{'user_id': '159232760', 'username': 'rooney_81'}",,,,
1315594005598666752,1315591929816637440,2020-10-12 13:03:48 EAT,2020-10-12,13:03:48,+0300,274608707,aviosadventurer,AviosAdventurer 🇬🇧🇿🇦🇹🇷🇰🇭,,"@DollyATL Sadly my fiancée is a teacher, so we are restricted by school holidays...

And nervous to go on a trip for the government to then put it on the quarantine list, and she’d have to take unpaid leave. 

I work from home so I can quarantine. But she can’t :-/",en,['dollyatl'],[],[],1,0,0,[],[],https://twitter.com/aviosAdventurer/status/1315594005598666752,,,0,,,,,,,,"{'user_id': '102688789', 'username': 'DollyATL'}",,,,
1315593998149525506,1035902183181623296,2020-10-12 13:03:46 EAT,2020-10-12,13:03:46,+0300,479069420,teamweissmann,Eric Weissmann,,"@Noyaalevy What a great thread...I've loved going to most of them...since I'm in my 2-week quarantine in my Tel Aviv apartment, I appreciate the armchair tourism!",en,['noyaalevy'],[],[],0,0,0,[],[],https://twitter.com/teamweissmann/status/1315593998149525506,,,0,,,,,,,,"{'user_id': '1381734864', 'username': 'Noyaalevy'}",,,,
1315593987185500161,1315593987185500161,2020-10-12 13:03:43 EAT,2020-10-12,13:03:43,+0300,1100401393305677824,shopofix,shopofix_tees,,#hoodie EAT MORE CHICKEN Funny Quarantine Bat Virus Tanktop https://t.co/olFUfGC8Ta https://t.co/wv8U9VQzMW,en,[],['https://shopofix.com/product/eat-more-chicken-funny-quarantine-bat-virus-tanktop/'],['https://pbs.twimg.com/media/EkHtwk9VcAEKoxT.jpg'],0,0,0,['hoodie'],[],https://twitter.com/shopofix/status/1315593987185500161,,,1,https://pbs.twimg.com/media/EkHtwk9VcAEKoxT.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,
1315593972484468736,1315505611795173377,2020-10-12 13:03:40 EAT,2020-10-12,13:03:40,+0300,789851388205408257,sianongsardinas,A Baoa Quarantine,,@easy_jonathan You mean shutdown the Congress?,en,['easy_jonathan'],[],[],0,0,0,[],[],https://twitter.com/SianongSardinas/status/1315593972484468736,,,0,,,,,,,,"{'user_id': '895650431908454400', 'username': 'easy_jonathan'}",,,,
1315593968218906624,1315593968218906624,2020-10-12 13:03:39 EAT,2020-10-12,13:03:39,+0300,4301281813,iyatheexplorer,andrea kristel 🦄✨,,i liked going to online gigs this quarantine but i also miss seeing pisay students perform !!!! sign up for our online benefit concert 💗,en,[],[],[],0,1,1,[],[],https://twitter.com/IyaTheExplorer/status/1315593968218906624,,https://twitter.com/pisaysc/status/1312331560130146310,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1315593964481843200,1315573295580958720,2020-10-12 13:03:38 EAT,2020-10-12,13:03:38,+0300,556706624,gasedwards,Gareth Edwards,,"It’s a popular trope in Australia that returning travellers are to blame for Coronavirus outbreaks. It’s reinforced by constant media reporting of every new case in hotel quarantine. But actually, over 80% of cases have been locally acquired.
https://t.co/2u2tBFQ8z4",en,[],['https://www.health.gov.au/news/health-alerts/novel-coronavirus-2019-ncov-health-alert/coronavirus-covid-19-current-situation-and-case-numbers#cases-by-source-of-infection'],[],0,0,0,[],[],https://twitter.com/gasedwards/status/1315593964481843200,,,0,,,,,,,,"{'user_id': '556706624', 'username': 'gasedwards'}",,,,
1315593920064225280,1315573825577390080,2020-10-12 13:03:27 EAT,2020-10-12,13:03:27,+0300,89817704,wolfgangfeist,Wolfgang Feist,,"@fionnstevenson @ElrondBurrell @Conversation Conclusion: If (most of us) act responsibly,we could drive R down below 1 &amp; start a declining exponential; the small incidence remaining (you see that in Korea, NZ, ...) can be kept under control by test/trace/quarantine.Until the vaccine arrives, what will be Jan2021 the latest",en,"['fionnstevenson', 'elrondburrell', 'conversation']",[],[],0,0,0,[],[],https://twitter.com/WolfgangFeist/status/1315593920064225280,,,0,,,,,,,,"{'user_id': '89817704', 'username': 'WolfgangFeist'}",,,,
1315593903979016192,1315593903979016192,2020-10-12 13:03:23 EAT,2020-10-12,13:03:23,+0300,1249931071883542528,quarantineacti5,Quarantine activities,,the best thing to do in quarentine is to send a snap to a joke,en,[],[],[],0,0,0,[],[],https://twitter.com/Quarantineacti5/status/1315593903979016192,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1315593878888566784,1315593878888566784,2020-10-12 13:03:17 EAT,2020-10-12,13:03:17,+0300,1225274993925189634,bibiisthetic,bibi บี่บี๋ 💚,,Jusmiyo nag 6th na kame meaning yung quarantine....,tl,[],[],[],0,1,0,[],[],https://twitter.com/bibiisthetic/status/1315593878888566784,,https://twitter.com/babygg9193/status/1315593466974334977,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1315593863659089920,1315593863659089920,2020-10-12 13:03:14 EAT,2020-10-12,13:03:14,+0300,986723636294778880,phenomenal_sw,Lilac n' Moon,,"~ You put the qt in quarantine 🥺 ~

เหมือนเหมาความน่ารักของคนทั้งโลกไว้คนเดียว 🥺🥺
 https://t.co/5ryVfVZg3C",th,[],[],[],0,0,0,[],[],https://twitter.com/PHENOMENAL_SW/status/1315593863659089920,,,1,https://pbs.twimg.com/ext_tw_video_thumb/1315487373753344001/pu/img/NOmetMdrGLJ-W6w_.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,
1315593862589620225,1315590797392334848,2020-10-12 13:03:14 EAT,2020-10-12,13:03:14,+0300,966971640629420033,kvquarantine,Розбійник який плохо чує,,@P22067877 @hu_lviv Квартальний ТВ-медіум вкурсі кому що там здається.В криворожского Попандопола дуже занижена самооцінка,uk,"['p22067877', 'hu_lviv']",[],[],0,0,0,[],[],https://twitter.com/KVQuarantine/status/1315593862589620225,,,0,,,,,,,,"{'user_id': '2699167724', 'username': 'P22067877'}",,,,
1315593856654610432,1315593856654610432,2020-10-12 13:03:12 EAT,2020-10-12,13:03:12,+0300,1153846252041195521,johnbenedicter1,JB Ramos,,This was the last dinner at Festival Mall before quarantine hahahha😂 https://t.co/cg8OZTONMX,en,[],[],['https://pbs.twimg.com/media/EkHto5KUYAAh1rD.jpg'],0,0,0,[],[],https://twitter.com/JohnBenedictER1/status/1315593856654610432,,,1,https://pbs.twimg.com/media/EkHto5KUYAAh1rD.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,
1315593848920272896,1315581007215484928,2020-10-12 13:03:10 EAT,2020-10-12,13:03:10,+0300,220604801,firesiqns,🧹,,okay . so they dropped h0rny album in the middl of quarantine,en,[],[],[],0,0,0,[],[],https://twitter.com/firesiqns/status/1315593848920272896,,,0,,,,,,,,"{'user_id': '220604801', 'username': 'firesiqns'}",,,,
1315593822118838272,1315593822118838272,2020-10-12 13:03:04 EAT,2020-10-12,13:03:04,+0300,1275754519008346114,tinitinyskinny,Nini~,,Also i gained 😔 I’m back at 48kg which is not bad considering i’m eating a lot during this quarantine but stil...,en,[],[],[],0,0,0,[],[],https://twitter.com/tinitinyskinny/status/1315593822118838272,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1315593807535116291,1315593807535116291,2020-10-12 13:03:00 EAT,2020-10-12,13:03:00,+0300,1285588680212529153,_membuahi,jefri,,ah anjing gw kalo bosen coli terus kerjaan gw selama quarantine bosen doang,in,[],[],[],0,0,0,[],[],https://twitter.com/_membuahi/status/1315593807535116291,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1315593792003612672,1315586172744204289,2020-10-12 13:02:57 EAT,2020-10-12,13:02:57,+0300,4138379113,goatofballst,Dirk NoMitski,,"@PLDroneOperator https://t.co/rHDh8foFtr I watched a lot of this shit in quarantine, no you don't",en,['pldroneoperator'],['https://www.espn.com/espn/story/_/id/27326182/best-sports-never-heard-of'],[],0,0,0,[],[],https://twitter.com/goatofballst/status/1315593792003612672,,,0,,,,,,,,"{'user_id': '1108784602544553984', 'username': 'PLDroneOperator'}",,,,
1315593790451707905,1315593790451707905,2020-10-12 13:02:56 EAT,2020-10-12,13:02:56,+0300,1064741306331746304,boocinnamon,Quarantine ain't neva ending,,Your mindset is shifting from who you feel you have to be for ... More for Cancer https://t.co/fgzTrUmtbw,en,[],['http://bit.ly/yk3b9m'],[],0,0,0,[],[],https://twitter.com/BooCinnamon/status/1315593790451707905,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1315593759933906944,1315593759933906944,2020-10-12 13:02:49 EAT,2020-10-12,13:02:49,+0300,1259905407008436224,tawanwiththesky,alid 💙,,Quarantine in certain areas in Malaysia 😱😭,en,[],[],[],0,0,0,[],[],https://twitter.com/tawanwiththesky/status/1315593759933906944,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1315593758893731841,1310993308127166465,2020-10-12 13:02:49 EAT,2020-10-12,13:02:49,+0300,135379792,dr_quarantine,DrQuarantine,,"@FitbitIN Is this a valid listing? Fitbit Versa 3 Health &amp; Fitness Smartwatch with GPS, Alexa Built-in, 24/7 Heart Rate, Alexa Built-in, 6+ Days Battery, Black/Black, One Size (S &amp; L Bands Included) https://t.co/lbzlSMLdFX",en,['fitbitin'],['https://www.amazon.in/dp/B08DFPV5Y2/ref=cm_sw_r_cp_api_i_.LcHFb34HCQ88'],[],0,0,0,[],[],https://twitter.com/dr_quarantine/status/1315593758893731841,,,0,,,,,,,,"{'user_id': '3212808857', 'username': 'FitbitIN'}",,,,
1315593745698484224,1315593745698484224,2020-10-12 13:02:46 EAT,2020-10-12,13:02:46,+0300,1700823450,bert56au,Bert Roberts,,"191active cases
49in the 5 major outbreaks
21 in hospital
34in aged care  Total  104 this leaves
71 either in self isolation or hotel  quarantine
And only  11 unknown source with 5 in. regional  
I in yarraranges pretty low figures",en,[],[],[],0,0,0,[],[],https://twitter.com/bert56au/status/1315593745698484224,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1315593688224014336,1315593688224014336,2020-10-12 13:02:32 EAT,2020-10-12,13:02:32,+0300,62867566,jonnittifgc,jonnitti @ quarantine zone,,bro what the fuck are you even talking about,en,[],[],[],0,0,0,[],[],https://twitter.com/jonnittiFGC/status/1315593688224014336,,https://twitter.com/theserfstv/status/1315343971623686144,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1315593676853145601,1315586057711300610,2020-10-12 13:02:29 EAT,2020-10-12,13:02:29,+0300,1287905439137460224,susiek73084604,SusieK,,"@MrStevenCree If anything, this pandemic and quarantine has taught us how much we depend on arts and entertainment for our mental health...but we know our governments don't care about THAT.",en,['mrstevencree'],[],[],0,0,0,[],[],https://twitter.com/SusieK73084604/status/1315593676853145601,,,0,,,,,,,,"{'user_id': '755541853995401216', 'username': 'MrStevenCree'}",,,,
1315593670427504640,1315593670427504640,2020-10-12 13:02:28 EAT,2020-10-12,13:02:28,+0300,1213907740721958912,oraora0raoraora,Kaname Tosen,,"I was sheltered young I don’t know why this quarantine killed me but I don’t know how much longer I’m gonna last trapped in my head I don’t like it here, it’s only gonna get worse dude.",en,[],[],[],0,0,0,[],[],https://twitter.com/OraOra0raOraOra/status/1315593670427504640,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1315593664442191872,1315593664442191872,2020-10-12 13:02:26 EAT,2020-10-12,13:02:26,+0300,952541837096464385,milashkr,Millala,,Quarantine and chill. #stayathome,en,[],[],[],0,0,0,['stayathome'],[],https://twitter.com/MilaShkr/status/1315593664442191872,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1315593639372845056,1315592948336136192,2020-10-12 13:02:20 EAT,2020-10-12,13:02:20,+0300,1209313077985865728,nojamme,pia,,@janelleangelic2 after quarantine... mga 2022 puta 🤣,tl,['janelleangelic2'],[],[],0,0,0,[],[],https://twitter.com/nojamme/status/1315593639372845056,,,0,,,,,,,,"{'user_id': '1267471245844426752', 'username': 'janelleangelic2'}",,,,
1315593630107668480,1315504942023540736,2020-10-12 13:02:18 EAT,2020-10-12,13:02:18,+0300,1056846431955255298,krisannemendoza,kris anne🤍,,@zarajnmy sanaol po singerist na ngayong quarantine HAHAHAH imissyouuuu😘,tl,['zarajnmy'],[],[],0,0,0,[],[],https://twitter.com/KrisanneMendoza/status/1315593630107668480,,,0,,,,,,,,"{'user_id': '1150022477407346689', 'username': 'zarajnmy'}",,,,
1315593626857152512,1315593626857152512,2020-10-12 13:02:17 EAT,2020-10-12,13:02:17,+0300,965152384837193729,blaxsupersaiyan,Tracer,,"How it started vs How’s it’s going 💪🏾

Put on some “quarantine weight” but back in action. Time to finish what I started 😈",en,[],[],[],0,0,1,[],[],https://twitter.com/blaxsupersaiyan/status/1315593626857152512,,https://twitter.com/blaxsupersaiyan/status/1142248113450704896,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1315593609769517057,1315593609769517057,2020-10-12 13:02:13 EAT,2020-10-12,13:02:13,+0300,1245683642111873024,accraposts,Accra Posts,,Kanye West  Breaks Quarantine Rules In UK https://t.co/ndBCTYqaTj,en,[],['https://is.gd/8iXmfr'],[],0,0,0,[],[],https://twitter.com/AccraPosts/status/1315593609769517057,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1315593577875959808,1315403919841927168,2020-10-12 13:02:06 EAT,2020-10-12,13:02:06,+0300,55807827,ttigger13,Luke,,"@AndyBopinion Hey stupid, they don’t run a state, they didn’t implement a Hotel Quarantine system that failed miserably resulting in the deaths of 800 people. And then they didn’t pretend not to know who signed off on it.  The evidence wasn’t planted or fabricated, Dan dit it.",en,['andybopinion'],[],[],0,0,0,[],[],https://twitter.com/ttigger13/status/1315593577875959808,,,0,,,,,,,,"{'user_id': '964002307175170049', 'username': 'AndyBopinion'}",,,,
1315593565578371072,1315593565578371072,2020-10-12 13:02:03 EAT,2020-10-12,13:02:03,+0300,58817310,geinou,geinou,,ThreeBond @DragoCORSE confirms that @koudai1120 will again substitute for @TataCalde at Sportsland SUGO this weekend. Calderon was competing in the #ELMS Monza round last weekend and thus can't fulfill the required 14-day quarantine in time upon returning to Japan. #SFormula https://t.co/QgDfrTfbpg,en,"['dragocorse', 'koudai1120', 'tatacalde']",[],['https://pbs.twimg.com/media/EkHsxEnXgAASy59.jpg'],0,0,1,"['elms', 'sformula']",[],https://twitter.com/geinou/status/1315593565578371072,,,1,https://pbs.twimg.com/media/EkHsxEnXgAASy59.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,
1315593563078524928,1315593563078524928,2020-10-12 13:02:02 EAT,2020-10-12,13:02:02,+0300,50770605,jgalrao,João Galrão,,"Quarantine Summer 2020. Paper collage, intervention on MMensuel 2012 and others magazines, 29 x 21,5 cm. Available #joaogalrao #art #collage #contemporaryart #artoftoday #dailyart #gayart #gay #lgbt #gayfollow #artwork #artlovers #artmarket #handmade #arte #colagem #artnews https://t.co/KUBJEpcaFZ",en,[],[],['https://pbs.twimg.com/media/EkHtXt_XYAI2vKg.jpg'],0,1,0,"['joaogalrao', 'art', 'collage', 'contemporaryart', 'artoftoday', 'dailyart', 'gayart', 'gay', 'lgbt', 'gayfollow', 'artwork', 'artlovers', 'artmarket', 'handmade', 'arte', 'colagem', 'artnews']",[],https://twitter.com/jgalrao/status/1315593563078524928,,,1,https://pbs.twimg.com/media/EkHtXt_XYAI2vKg.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,
1315593555897839616,1315588534703550464,2020-10-12 13:02:00 EAT,2020-10-12,13:02:00,+0300,216507928,mrmintslice,💧Rodd Clarkson,,"@DaveMyFace @DanielAndrewsMP I think your confused.

#Quarantine and #agedcare are @ScottMorrisonMP's responsibility.

I know that might seem strange because #ScottyFromMarketing doesn't like to be responsible for anything, but the constitution says he is regardless.

Be angry, just be angry with #Morrison",en,"['davemyface', 'danielandrewsmp', 'scottmorrisonmp']",[],[],0,0,0,"['quarantine', 'agedcare', 'scottyfrommarketing', 'morrison']",[],https://twitter.com/mrmintslice/status/1315593555897839616,,,0,,,,,,,,"{'user_id': '1399449270', 'username': 'DaveMyFace'}",,,,
1315593538566905858,1315593538566905858,2020-10-12 13:01:56 EAT,2020-10-12,13:01:56,+0300,135081191,naymustafaa_,nay,,"Last time kena quarantine barang online hari hari sampai. Pernah sampai tiga kali guard call ""maam your parcel is here"".",in,[],[],[],0,0,0,[],[],https://twitter.com/naymustafaa_/status/1315593538566905858,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1315593533802180609,1313532576699613185,2020-10-12 13:01:55 EAT,2020-10-12,13:01:55,+0300,2686106365,bodhibrian,brianct,,"@CL4Syr @wirt_dan @Deus_Abscondis @Woofcoast @fantasticmusic @mdfdvntrs @PiersRobinson1 @Tim_Hayward_ @VanessaBeeley @EvaKBartlett @azardsphere @Charlotte3003G Let’s emphasise that : you have covid19 then you should quarantine. If you think you might catch it then stay at home. Don’t expect to roam around free and have others protect you. 
If someone isn’t sick don’t turn them into hypochondriacs with imagined illnesses",en,"['cl4syr', 'wirt_dan', 'deus_abscondis', 'woofcoast', 'fantasticmusic', 'mdfdvntrs', 'piersrobinson1', 'tim_hayward_', 'vanessabeeley', 'evakbartlett', 'azardsphere', 'charlotte3003g']",[],[],0,0,1,[],[],https://twitter.com/bodhibrian/status/1315593533802180609,,,0,,,,,,,,"{'user_id': '1494901766', 'username': 'CL4Syr'}",,,,
