id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1315614173364056064,1315601191313707008,2020-10-12 14:23:56 EAT,2020-10-12,14:23:56,+0300,1063020985996070912,eywrin,N,,"@kiritsugucarl @rage_will_study Baks @kiritsugucarl, i mean layk, can i be pakielamera and hav no responsibilities at the same time? 😂😂",en,"['kiritsugucarl', 'rage_will_study', 'kiritsugucarl']",[],[],0,0,0,[],[],https://twitter.com/eywrin/status/1315614173364056064,,,0,,,,,,,,"{'user_id': '943621459158511616', 'username': 'kiritsugucarl'}",,,,
1315614173305303042,1315423180257808385,2020-10-12 14:23:56 EAT,2020-10-12,14:23:56,+0300,1301051218970603520,patriot78425601,Ca Patriot,,"@JoeBiden Your whole tweet is a lie 😂

Joe what have you done for the American people?? Besides lie,oppress and divide our beautiful nation ??",en,['joebiden'],[],[],0,0,0,[],[],https://twitter.com/Patriot78425601/status/1315614173305303042,,,0,,,,,,,,"{'user_id': '939091', 'username': 'JoeBiden'}",,,,
1315614173234114562,1315614173234114562,2020-10-12 14:23:56 EAT,2020-10-12,14:23:56,+0300,1869533576,mirettabdelaziz,Amanda,,I made a decision last night and i would die for it,en,[],[],[],0,0,0,[],[],https://twitter.com/MirettAbdelAziz/status/1315614173234114562,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1315614173217263622,1315614173217263622,2020-10-12 14:23:56 EAT,2020-10-12,14:23:56,+0300,924361255,proilan11,Proilan Cervantes,,"He that handleth a matter wisely shall find good: and whoso trusteth in the LORD, happy is he.

Proverbs 16:20
King James Version (KJV)
#ADDBiblicalAnswers",en,[],[],[],0,0,0,['addbiblicalanswers'],[],https://twitter.com/Proilan11/status/1315614173217263622,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1315614173213188098,1314587915494752256,2020-10-12 14:23:56 EAT,2020-10-12,14:23:56,+0300,879771304316071938,fairfightaction,Fair Fight,,@momjeanjams Please call the Voter Assistance hotline to get help with this issue: 866-OUR-VOTE (866-687-8683). Fair Fight Action is documenting voters’ experiences to support our fight for free and fair elections; Please share your experience at https://t.co/7ZKJuf2lgO.,en,['momjeanjams'],['https://bit.ly/VoteProGA'],[],0,0,0,[],[],https://twitter.com/fairfightaction/status/1315614173213188098,,,0,,,,,,,,"{'user_id': '4815803489', 'username': 'momjeanjams'}",,,,
1315614173183827971,1315591087810109440,2020-10-12 14:23:56 EAT,2020-10-12,14:23:56,+0300,831744314963292160,oluwasegunjose9,Thablackartist🇳🇬,,@instablog9ja And instablog stop showing us this lunatic can you jump on sensible trends. This fool be acting like infant.,en,['instablog9ja'],[],[],0,0,0,[],[],https://twitter.com/OluwasegunJose9/status/1315614173183827971,,,0,,,,,,,,"{'user_id': '754393222563102720', 'username': 'instablog9ja'}",,,,
1315614173183774720,1315568837769691136,2020-10-12 14:23:56 EAT,2020-10-12,14:23:56,+0300,462809523,cearvua,Observer,,@eNCA Sukaa keep your second wave COVID 19 doc to you and and your fellow colleagues. Chaw the R500B while y'all at it.,en,['enca'],[],[],0,0,0,[],[],https://twitter.com/Cearvua/status/1315614173183774720,,,0,,,,,,,,"{'user_id': '301309392', 'username': 'eNCA'}",,,,
1315614173171195904,1315614173171195904,2020-10-12 14:23:56 EAT,2020-10-12,14:23:56,+0300,1046745148703608832,gillibrandpeter,Peter Gillibrand,,The @fmwales attended the COBRA meeting this morning and has 'expressed deep disappointment at the inadequate proposals for travel restricitons in high infection areas in England'. He said these 'would be met with great dismay in many parts of Wales where rates are lower'.,en,['fmwales'],[],[],0,0,0,[],[],https://twitter.com/GillibrandPeter/status/1315614173171195904,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1315614173091573762,1315599300454481921,2020-10-12 14:23:56 EAT,2020-10-12,14:23:56,+0300,1088424956894085120,samdgeologist,Sambless👷‍♂️🇳🇬,,@KemiOlunloyo @officialEFCC Let EFCC get in arrest internet fraudsters and not sars beating and killing innocent Nigerians.,en,"['kemiolunloyo', 'officialefcc']",[],[],0,0,0,[],[],https://twitter.com/samdgeologist/status/1315614173091573762,,,0,,,,,,,,"{'user_id': '16910746', 'username': 'KemiOlunloyo'}",,,,
1315614172974067712,1315612235297812481,2020-10-12 14:23:56 EAT,2020-10-12,14:23:56,+0300,1033726632350162944,nanaamaboaten18,Nana B,,@Tems_lola @ThugsDoNotCry Create and add us please 🥺,en,"['tems_lola', 'thugsdonotcry']",[],[],0,0,0,[],[],https://twitter.com/NanaAmaBoaten18/status/1315614172974067712,,,0,,,,,,,,"{'user_id': '1213234884069642240', 'username': 'Tems_lola'}",,,,
1315614172898570240,1315614172898570240,2020-10-12 14:23:56 EAT,2020-10-12,14:23:56,+0300,275216476,samadarab,Abdul Samad,,Another Section-4 has been notified by the DC Peshawar ⁦@maliasghar⁩ to acquire Raj Kapoor house in Peshawar. ⁦@KPDOAMOfficial⁩ has initiated the process to purchase the property and establish a museum. ⁦@AbidMajeed1969⁩ ⁦⁦@AnilKapoor⁩ #kapoor https://t.co/35CWSp1gsN,en,"['maliasghar', 'kpdoamofficial', 'abidmajeed1969', 'anilkapoor']",[],['https://pbs.twimg.com/media/EkIAHBSXYAAs7iJ.jpg'],0,0,0,['kapoor'],[],https://twitter.com/samadarab/status/1315614172898570240,,,1,https://pbs.twimg.com/media/EkIAHBSXYAAs7iJ.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,
1315614172894302208,1315614172894302208,2020-10-12 14:23:56 EAT,2020-10-12,14:23:56,+0300,1118794324441849859,cafeyesung,dana ☁️ NCT2020!,,"istg if i get the same member from both past and future versions in resonance,, i’d flip the shit out 😂 1/23 pc from past and 1/23 from future huhu",en,[],[],[],0,0,0,[],[],https://twitter.com/cafeyesung/status/1315614172894302208,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1315614172818870274,1315613726326824960,2020-10-12 14:23:56 EAT,2020-10-12,14:23:56,+0300,1307775167150673921,hablbles,marceline / goldie ! 🎃,,@badfloweriero jsbdkdjd i faked him following me because i thought it was funny and then i faked him unfollowing me,en,['badfloweriero'],[],[],0,0,0,[],[],https://twitter.com/HABlBlES/status/1315614172818870274,,,0,,,,,,,,"{'user_id': '1154117285868650497', 'username': 'badfloweriero'}",,,,
1315614172793712640,1315614172793712640,2020-10-12 14:23:56 EAT,2020-10-12,14:23:56,+0300,1078687601538842624,safdarniazi18,Safdar Niazi 🇵🇰,,"The prime minister talked about how the war in Afghanistan disrupted Pakistan's economic trajectory and radicalised fringes of the country's society. 
#میرالیڈر_عمران_خان",en,[],[],[],0,0,0,['میرالیڈر_عمران_خان'],[],https://twitter.com/SafdarNiazi18/status/1315614172793712640,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1315614172709826560,1315608916374544390,2020-10-12 14:23:56 EAT,2020-10-12,14:23:56,+0300,1218663337111838720,diorcompany,stella,,"@thatsonbieber i felt that... when i was 13 i wanted 
 ੈ♡‧₊˚ NIALL  ੈ♡‧₊˚ on my wrist and if i actually had gotten that i would simply ✨ pass away ✨",en,['thatsonbieber'],[],[],0,0,0,[],[],https://twitter.com/diorcompany/status/1315614172709826560,,,0,,,,,,,,"{'user_id': '770324724', 'username': 'thatsonbieber'}",,,,
1315614172546322432,1315614172546322432,2020-10-12 14:23:56 EAT,2020-10-12,14:23:56,+0300,1200570078233858048,pufflers,puff,,Anyways id like to remind people of how bratty and petty sebek can actually be *points aggressively to riddles ceremonial robes personal story and malleus ceremonial robes personal story*,en,[],[],[],0,0,0,[],[],https://twitter.com/pufflers/status/1315614172546322432,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1315614172479062017,1315613041770278917,2020-10-12 14:23:56 EAT,2020-10-12,14:23:56,+0300,43319310,katnoggin,MrsNoggin,,And if course no one in contact with confirmed cases could get tested because THERE ARE NO TESTS HERE,en,[],[],[],0,0,0,[],[],https://twitter.com/KatNoggin/status/1315614172479062017,,,0,,,,,,,,"{'user_id': '43319310', 'username': 'KatNoggin'}",,,,
1315614172374167552,1315613606411677696,2020-10-12 14:23:56 EAT,2020-10-12,14:23:56,+0300,1216069360604696582,100kglory,💀яσяσиσα zσяσ💀 15+ Proofs,,@xii_spookylxnar Black phanter from jungle egg and 3 fossil egg,en,['xii_spookylxnar'],[],[],0,0,0,[],[],https://twitter.com/100kGlory/status/1315614172374167552,,,0,,,,,,,,"{'user_id': '1229093888213868545', 'username': 'xii_spookylxnar'}",,,,
1315614172324024322,1315614172324024322,2020-10-12 14:23:56 EAT,2020-10-12,14:23:56,+0300,1054500680667488257,newenglandwolv1,newenglandwolves,,"Listen on iTunes to this weeks @JRHockeyPodcast . Much thanks to Gresko/Rainer for having Coach Trimble on. In regards to our athletes, we’ve had no hospitalizations and only mild symptoms.We’ve come together more as a group and can’t wait to return to ice when this is behind us https://t.co/M7h6IMCwvp",en,['jrhockeypodcast'],[],"['https://pbs.twimg.com/media/EkIAHXEWkAAxM-7.jpg', 'https://pbs.twimg.com/media/EkIAHXCWoAA37Kq.jpg']",0,0,0,[],[],https://twitter.com/newenglandwolv1/status/1315614172324024322,,https://twitter.com/andrewtrimble7/status/1315611870527590400,1,https://pbs.twimg.com/media/EkIAHXEWkAAxM-7.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,
1315614172311298048,1315614172311298048,2020-10-12 14:23:56 EAT,2020-10-12,14:23:56,+0300,1311362240478507008,chaniekangroo,STREAM BACKDOOR AND VOTE VOTE VOTE,,but omg i really do think they tweeted the wrong draft help,en,[],[],[],0,0,0,[],[],https://twitter.com/chaniekangroo/status/1315614172311298048,,https://twitter.com/Stray_Kids/status/1315608174376882176,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1315614172223283203,1315588337219108864,2020-10-12 14:23:56 EAT,2020-10-12,14:23:56,+0300,1273216108288454659,nerdfecta,Seph,,"@Marshamouse_ I see, well then brace yourself. It’s gonna be a bumpy ride. But hey, we’ve all been there, it’s temporary so don’t worry once you’re done and cash in your first check it will be well worth it. Hang in there",en,['marshamouse_'],[],[],0,0,0,[],[],https://twitter.com/nerdfecta/status/1315614172223283203,,,0,,,,,,,,"{'user_id': '1214161341507756033', 'username': 'Marshamouse_'}",,,,
1315614172168634369,1315614164941828096,2020-10-12 14:23:56 EAT,2020-10-12,14:23:56,+0300,1300993706535743490,redskinni,mertie NTV TAKEOVER era,,"+ privilege we have to uplift our brown cousins ! we should do whatever we can to alleviate the stress brown ntvs go thru everyday just for being native. this means posting about it, like i am today, and informing people because it shouldnt be the job of the oppressed to do so.",en,[],[],[],1,0,0,[],[],https://twitter.com/redskinni/status/1315614172168634369,,,0,,,,,,,,"{'user_id': '1300993706535743490', 'username': 'redskinni'}",,,,
1315614172110098432,1315614172110098432,2020-10-12 14:23:56 EAT,2020-10-12,14:23:56,+0300,1530864386,vs_kent,Victim Support Kent,,"It's National Hate Crime Awareness Week. If you've experienced #HateCrime, we provide a free 24/7 supportline number and live chat where you can access help and support. 
Call us 0808 16 89 111 
Start a live chat https://t.co/zH9HCuOOcx
#NHCAW2020 #WeStandTogether #No2Hate",en,[],['http://victimsupport.org.uk/live-chat'],[],0,0,0,"['hatecrime', 'nhcaw2020', 'westandtogether', 'no2hate']",[],https://twitter.com/VS_Kent/status/1315614172110098432,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1315614172042981377,1314238026663501825,2020-10-12 14:23:56 EAT,2020-10-12,14:23:56,+0300,43539546,smedleyjenny,Jenny Smedley,,"@WeThePepe2 Do you see how the fly turned white and 'sunk' into a small white patch? This is the clone tool, whiting the fly out.",en,['wethepepe2'],[],[],0,0,0,[],[],https://twitter.com/SmedleyJenny/status/1315614172042981377,,,0,,,,,,,,"{'user_id': '1308399931170922501', 'username': 'WeThePepe2'}",,,,
1315614172013490176,1315614172013490176,2020-10-12 14:23:56 EAT,2020-10-12,14:23:56,+0300,4313134153,lcbcccdcsjkc,엑소 굿즈 양도,,"엑소 세훈 카이 백현 레이 수호 첸 버스카드 양도합니다 디엠 주세요!
#exobuscard
Sell exo bus card
No Discount
Only Korean address and account
DM  plz 
Total(+registered fee) 13000won
엑소굿즈 엑소양도 엑소굿즈양도",ko,[],[],[],0,0,0,['exobuscard'],[],https://twitter.com/lcbcccdcsjkc/status/1315614172013490176,,https://twitter.com/lcbcccdcsjkc/status/1267401562227306497,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1315614171992666113,1315614171992666113,2020-10-12 14:23:56 EAT,2020-10-12,14:23:56,+0300,76106042,tokstarr,Toke Makinwa,,"What happened in Abuja yesterday is Inhumane, how protesters were treated in Abuja is disgusting and that is why we won’t relent, something has got to give, #Endsarsnow #EndSarsbrutality",en,[],[],[],0,0,0,"['endsarsnow', 'endsarsbrutality']",[],https://twitter.com/tokstarr/status/1315614171992666113,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1315614171959111680,1315614171959111680,2020-10-12 14:23:56 EAT,2020-10-12,14:23:56,+0300,1078416267550359552,caesar_445,Freshprinz,,"There is nothing peaceful about throwing objects at police, attempted forced entry into a private mall with harmful intentions, throwing tear gas back at police officers or inciting violence through volgure language and hand gestures! Go read and learn",en,[],[],[],0,0,0,[],[],https://twitter.com/Caesar_445/status/1315614171959111680,,https://twitter.com/IamBethHaluodi/status/1315612956005105666,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1315614171833290753,1315546111096938496,2020-10-12 14:23:56 EAT,2020-10-12,14:23:56,+0300,1091619276136550400,jungshookguk,ᴮᴱmorgan⁷ ✜ ᴱᴺ⁻,,"@K00KSLUTZ i love the way he always makes us laugh and how he has helped so many people, everything about him is amazing, he deserves the world &lt;3",en,['k00kslutz'],[],[],0,0,0,[],[],https://twitter.com/jungshookguk/status/1315614171833290753,,,0,,,,,,,,"{'user_id': '1259886271616348160', 'username': 'K00KSLUTZ'}",,,,
1315614171833262083,1315614171833262083,2020-10-12 14:23:56 EAT,2020-10-12,14:23:56,+0300,1554536851,drealelf,Bongi🍳,,Pastor Chris has been speaking to the youth from time immemorial. My pastor talked about it in church yesterday and you also need to check out the kingschat app,en,[],[],[],0,0,0,[],[],https://twitter.com/DrealElf/status/1315614171833262083,,https://twitter.com/Ody_johnson/status/1315553889282912257,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1315614171828871170,1315614171828871170,2020-10-12 14:23:56 EAT,2020-10-12,14:23:56,+0300,1297646317548605440,dennislagao,Dennis Lagao,,"O taste and see that the LORD is good: blessed is the man that trusteth in him.

Psalm 34:8
King James Version (KJV)
#ADDBiblicalAnswers",en,[],[],[],0,0,0,['addbiblicalanswers'],[],https://twitter.com/DennisLagao/status/1315614171828871170,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1315614171766165505,1315514758741843968,2020-10-12 14:23:56 EAT,2020-10-12,14:23:56,+0300,214853706,cosmictsar,Cosmic Tsar,,"@Stallion83 Does it still work between multiple physical games on discs? Not as fast as digital ofcourse, but pop a disc back in and pick it right up where you left it?",en,['stallion83'],[],[],0,0,0,[],[],https://twitter.com/CosmicTsar/status/1315614171766165505,,,0,,,,,,,,"{'user_id': '3505021', 'username': 'Stallion83'}",,,,
1315614171757768705,1315614171757768705,2020-10-12 14:23:56 EAT,2020-10-12,14:23:56,+0300,1261933096460582914,adfois,Adem,,"The time you lost looking for shortcuts could have been used to reach your goals.

Waste no more time and start making things happen, no matter how long it takes.",en,[],[],[],0,0,0,[],[],https://twitter.com/adfois/status/1315614171757768705,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1315614171661250561,1315600761565310977,2020-10-12 14:23:56 EAT,2020-10-12,14:23:56,+0300,145931959,hdfcbank_cares,HDFC Bank Cares,,"@mail_vivekmn Hi Vivek, we'll certainly look into this for you. Please DM us the last four digits of your Credit Card No., along with the registered mobile number &amp; email ID for further assistance. Also, we would request you to not post the details on Public Forum and only in the DM. (1/2)",en,['mail_vivekmn'],[],[],1,0,0,[],[],https://twitter.com/HDFCBank_Cares/status/1315614171661250561,,,0,,,,,,,,"{'user_id': '122441580', 'username': 'mail_vivekmn'}",,,,
1315614171652857856,1315614171652857856,2020-10-12 14:23:56 EAT,2020-10-12,14:23:56,+0300,4885087582,chrisbuckland6,Chris Buckland,,2 people followed me and 2 people unfollowed me // automatically checked by https://t.co/E5txKe6aaL,en,[],['http://fllwrs.com'],[],0,0,0,[],[],https://twitter.com/ChrisBuckland6/status/1315614171652857856,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1315614171594096642,1315614171594096642,2020-10-12 14:23:56 EAT,2020-10-12,14:23:56,+0300,1269074412638294018,nydlyricbot,new years day lyrics,,"we created a monster and it's out of control, oh, my darling, what have we done? https://t.co/JBwoS7r3SD",en,[],[],[],0,0,0,[],[],https://twitter.com/nydlyricbot/status/1315614171594096642,,,1,https://pbs.twimg.com/ext_tw_video_thumb/1272695445307953152/pu/img/bVm-AMGoEW2Pa0x1.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,
1315614171468161025,1315611213485666307,2020-10-12 14:23:56 EAT,2020-10-12,14:23:56,+0300,173363185,lazybug47,Lazybug47,,@irfan82000 @THENJPWGUY Reports are saying she signed a contract with wwe and is possibly going to return very soon https://t.co/ApmFDkr1h7,en,"['irfan82000', 'thenjpwguy']",['https://twitter.com/lazybug47/status/1315611213485666307?s=21'],[],0,0,0,[],[],https://twitter.com/Lazybug47/status/1315614171468161025,,https://twitter.com/lazybug47/status/1315611213485666307?s=21,0,,,,,,,,"{'user_id': '77127446', 'username': 'irfan82000'}",,,,
1315614171464175622,1315433521888940032,2020-10-12 14:23:56 EAT,2020-10-12,14:23:56,+0300,971819507902795776,glorioushouse74,Chris Dickson,,@RajGiri_303 I’m a lifelong Cowboys fan and it was heartbreaking to see it happen and Immediately knew it was going to be bad and to see the emotions in his face you couldn’t help but well up with tears for the guy. They said the bone punctured the skin. Successful surgery last night.,en,['rajgiri_303'],[],[],0,0,0,[],[],https://twitter.com/GloriousHouse74/status/1315614171464175622,,,0,,,,,,,,"{'user_id': '371605822', 'username': 'RajGiri_303'}",,,,
1315614171434811393,1315592812415590400,2020-10-12 14:23:56 EAT,2020-10-12,14:23:56,+0300,2455554733,cyrilbrulebois,Cyril Brulebois,,"@altf4arnold Thanks!

What I see with Sosh, on the “orange” APN, is only IPv4, even when requesting “ipv4v6” through #mmcli. Even getting “called failed” when requesting ipv6 only.

Could this be a restriction regarding Sosh vs. Orange, or rather a problem with my modem and/or software stack?",en,['altf4arnold'],[],[],0,0,0,['mmcli'],[],https://twitter.com/CyrilBrulebois/status/1315614171434811393,,,0,,,,,,,,"{'user_id': '3461849482', 'username': 'altf4arnold'}",,,,
1315614171371798534,1315614171371798534,2020-10-12 14:23:56 EAT,2020-10-12,14:23:56,+0300,1282415959928709125,doorstepmcr,On Your Doorstep Manchester,,"Gritstone trail from Disley train station to Bollington. The trail is very well marked, but it there are some tough undulations. The full distance is 15 miles (there and back) but can turn around at any point. If I was walking I’d start on Gritstone lane at the back of Lyme Park https://t.co/9X3qrCQAsP",en,[],[],"['https://pbs.twimg.com/media/EkIAGKNX0AMHZTC.jpg', 'https://pbs.twimg.com/media/EkIAGKUXkAIdlJf.jpg', 'https://pbs.twimg.com/media/EkIAGKTXsAEOxcU.jpg', 'https://pbs.twimg.com/media/EkIAGLXWAAEbYLV.jpg']",0,0,0,[],[],https://twitter.com/doorstepmcr/status/1315614171371798534,,,1,https://pbs.twimg.com/media/EkIAGKNX0AMHZTC.jpg,,,,,,,"{'user_id': None, 'username': None}",,,,
1315614171300466688,1315590115788386304,2020-10-12 14:23:56 EAT,2020-10-12,14:23:56,+0300,731436826351702021,jerrybudiman911,Jerrybudiman,,@Shito_ANON i think that is the result of your hard work anon-chan and you deserve it cheers 😃,en,['shito_anon'],[],[],0,0,0,[],[],https://twitter.com/jerrybudiman911/status/1315614171300466688,,,0,,,,,,,,"{'user_id': '1143602952692617216', 'username': 'Shito_ANON'}",,,,
